,artist_name,track_name,track_id,popularity,artist_id,artists_id,artists_names,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
48100,POWERS,Closer,2JdzcxKSk7raYujsLYUXvi,58,0PGB0xsAyDqHHlvNQcgq5S,['0PGB0xsAyDqHHlvNQcgq5S'],['POWERS'],2017,indie poptimism,0.796,0.615,10,-6.105,1,0.0385,0.0309,2.01e-05,0.278,0.858,114.008,audio_features,2JdzcxKSk7raYujsLYUXvi,spotify:track:2JdzcxKSk7raYujsLYUXvi,https://api.spotify.com/v1/tracks/2JdzcxKSk7raYujsLYUXvi,https://api.spotify.com/v1/audio-analysis/2JdzcxKSk7raYujsLYUXvi,214907,4
30538,Dorothy,Freedom,7c0TwwS3FUInC9pqw7RgVo,40,6IOvhXyk5edbA2DVaeP9Up,['6IOvhXyk5edbA2DVaeP9Up'],['Dorothy'],2018,hard rock,0.422,0.696,2,-5.42,1,0.0482,0.00708,4.5e-06,0.14,0.641,153.369,audio_features,7c0TwwS3FUInC9pqw7RgVo,spotify:track:7c0TwwS3FUInC9pqw7RgVo,https://api.spotify.com/v1/tracks/7c0TwwS3FUInC9pqw7RgVo,https://api.spotify.com/v1/audio-analysis/7c0TwwS3FUInC9pqw7RgVo,276560,4
33392,Drake,6 God,3a8tAZFJxlmBwOtrf5L1oC,67,3TVXtAsR1Inumwj472S9r4,['3TVXtAsR1Inumwj472S9r4'],['Drake'],2015,hip hop,0.868,0.623,2,-8.595,1,0.101,0.0249,0.0,0.125,0.498,105.446,audio_features,3a8tAZFJxlmBwOtrf5L1oC,spotify:track:3a8tAZFJxlmBwOtrf5L1oC,https://api.spotify.com/v1/tracks/3a8tAZFJxlmBwOtrf5L1oC,https://api.spotify.com/v1/audio-analysis/3a8tAZFJxlmBwOtrf5L1oC,180667,4
40814,Black M,Comme moi (feat. Shakira),3N18UD3tL8TPKsiUWN9YRR,41,7lMgpN1tEBQKpRoUMKB8iw,"['7lMgpN1tEBQKpRoUMKB8iw', '0EmeFodog0BfCgMzAIvKQp']","['Black M', 'Shakira']",2016,francoton,0.667,0.882,9,-4.73,0,0.24,0.291,0.0,0.136,0.652,191.991,audio_features,3N18UD3tL8TPKsiUWN9YRR,spotify:track:3N18UD3tL8TPKsiUWN9YRR,https://api.spotify.com/v1/tracks/3N18UD3tL8TPKsiUWN9YRR,https://api.spotify.com/v1/audio-analysis/3N18UD3tL8TPKsiUWN9YRR,188200,4
36438,Jill Scott,Back Together,6MoB4CUkTSOGbnXvI0Tpe4,39,6AVLthptCPhfrxlHadOBJD,['6AVLthptCPhfrxlHadOBJD'],['Jill Scott'],2015,neo soul,0.6,0.282,5,-10.417,1,0.0337,0.494,3.34e-05,0.174,0.228,109.959,audio_features,6MoB4CUkTSOGbnXvI0Tpe4,spotify:track:6MoB4CUkTSOGbnXvI0Tpe4,https://api.spotify.com/v1/tracks/6MoB4CUkTSOGbnXvI0Tpe4,https://api.spotify.com/v1/audio-analysis/6MoB4CUkTSOGbnXvI0Tpe4,248867,3
50931,Dominic Fike,Wurli,5MSshyHGM9ajWSEoBcR0jv,66,6USv9qhCn6zfxlBQIYJ9qs,['6USv9qhCn6zfxlBQIYJ9qs'],['Dominic Fike'],2020,rock,0.482,0.837,11,-3.696,1,0.0639,0.385,0.0216,0.132,0.0787,91.968,audio_features,5MSshyHGM9ajWSEoBcR0jv,spotify:track:5MSshyHGM9ajWSEoBcR0jv,https://api.spotify.com/v1/tracks/5MSshyHGM9ajWSEoBcR0jv,https://api.spotify.com/v1/audio-analysis/5MSshyHGM9ajWSEoBcR0jv,150620,4
52255,Eslabon Armado,¿Donde Has Estado?,6hklGK8K5sqP4IK2PZHGkV,62,0XeEobZplHxzM9QzFQWLiR,['0XeEobZplHxzM9QzFQWLiR'],['Eslabon Armado'],2020,nueva musica mexicana,0.566,0.41,5,-9.62,0,0.031,0.749,0.0,0.141,0.327,125.24,audio_features,6hklGK8K5sqP4IK2PZHGkV,spotify:track:6hklGK8K5sqP4IK2PZHGkV,https://api.spotify.com/v1/tracks/6hklGK8K5sqP4IK2PZHGkV,https://api.spotify.com/v1/audio-analysis/6hklGK8K5sqP4IK2PZHGkV,292052,4
49171,BROCKHAMPTON,FACE,5bknBRjKJZ643DAN2w8Yoy,70,1Bl6wpkWCQ4KVgnASpvzzA,['1Bl6wpkWCQ4KVgnASpvzzA'],['BROCKHAMPTON'],2017,pop,0.945,0.702,11,-5.016,0,0.12,0.591,0.000538,0.0788,0.678,119.887,audio_features,5bknBRjKJZ643DAN2w8Yoy,spotify:track:5bknBRjKJZ643DAN2w8Yoy,https://api.spotify.com/v1/tracks/5bknBRjKJZ643DAN2w8Yoy,https://api.spotify.com/v1/audio-analysis/5bknBRjKJZ643DAN2w8Yoy,259000,4
47027,Los Pericos,Waitin (En Vivo) (feat. MAGIC!),2wwp7vBI2TUGhIbwa3GBSH,54,7FnZWGw9lwOr7WzieTKEPR,"['7FnZWGw9lwOr7WzieTKEPR', '0DxeaLnv6SyYk2DOqkLO8c']","['Los Pericos', 'MAGIC!']",2017,rock en espanol,0.608,0.845,0,-7.447,0,0.0826,0.132,0.000101,0.949,0.387,99.05,audio_features,2wwp7vBI2TUGhIbwa3GBSH,spotify:track:2wwp7vBI2TUGhIbwa3GBSH,https://api.spotify.com/v1/tracks/2wwp7vBI2TUGhIbwa3GBSH,https://api.spotify.com/v1/audio-analysis/2wwp7vBI2TUGhIbwa3GBSH,269013,4
54858,Taylor Swift,marjorie,12ntTeqEeTg7GAVpe8Mhpl,67,06HL4z0CvFAxyc27GXpf02,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],2020,pop,0.535,0.561,5,-11.609,1,0.0484,0.876,0.000136,0.115,0.287,96.103,audio_features,12ntTeqEeTg7GAVpe8Mhpl,spotify:track:12ntTeqEeTg7GAVpe8Mhpl,https://api.spotify.com/v1/tracks/12ntTeqEeTg7GAVpe8Mhpl,https://api.spotify.com/v1/audio-analysis/12ntTeqEeTg7GAVpe8Mhpl,257773,4
39500,Leonard Cohen,Traveling Light,53uNHnOKnhq1UL4NfBpl4c,47,5l8VQNuIg0turYE1VtM9zV,['5l8VQNuIg0turYE1VtM9zV'],['Leonard Cohen'],2016,folk rock,0.584,0.224,9,-15.903,0,0.0407,0.603,0.105,0.0894,0.265,91.086,audio_features,53uNHnOKnhq1UL4NfBpl4c,spotify:track:53uNHnOKnhq1UL4NfBpl4c,https://api.spotify.com/v1/tracks/53uNHnOKnhq1UL4NfBpl4c,https://api.spotify.com/v1/audio-analysis/53uNHnOKnhq1UL4NfBpl4c,262453,4
50849,DVBBS,West Coast (feat. Quinn XCII),4fCE1SCDulouoac9Q8XroU,71,5X4LWwbUFNzPkEas04uU82,"['5X4LWwbUFNzPkEas04uU82', '3ApUX1o6oSz321MMECyIYd']","['DVBBS', 'Quinn XCII']",2020,dance pop,0.714,0.798,5,-4.239,0,0.0612,0.00248,0.000678,0.103,0.659,119.017,audio_features,4fCE1SCDulouoac9Q8XroU,spotify:track:4fCE1SCDulouoac9Q8XroU,https://api.spotify.com/v1/tracks/4fCE1SCDulouoac9Q8XroU,https://api.spotify.com/v1/audio-analysis/4fCE1SCDulouoac9Q8XroU,150819,4
51895,Vedo,Queen Vibes,1ORNNM17VP9nwrmmmfBuke,58,3wVXTWabe3viT0jF7DfjOL,['3wVXTWabe3viT0jF7DfjOL'],['Vedo'],2020,urban contemporary,0.77,0.672,1,-8.034,1,0.203,0.0156,0.0,0.293,0.626,140.066,audio_features,1ORNNM17VP9nwrmmmfBuke,spotify:track:1ORNNM17VP9nwrmmmfBuke,https://api.spotify.com/v1/tracks/1ORNNM17VP9nwrmmmfBuke,https://api.spotify.com/v1/audio-analysis/1ORNNM17VP9nwrmmmfBuke,172931,4
31096,Brothers Osborne,A Little Bit Trouble,5b7F5Dz5LjxMGvU3n2vqc5,50,39NR3AUhpbbqKM33vWn2fp,['39NR3AUhpbbqKM33vWn2fp'],['Brothers Osborne'],2018,country road,0.671,0.54,2,-9.488,1,0.0302,0.113,0.0783,0.128,0.788,83.994,audio_features,5b7F5Dz5LjxMGvU3n2vqc5,spotify:track:5b7F5Dz5LjxMGvU3n2vqc5,https://api.spotify.com/v1/tracks/5b7F5Dz5LjxMGvU3n2vqc5,https://api.spotify.com/v1/audio-analysis/5b7F5Dz5LjxMGvU3n2vqc5,244733,4
37331,Bruno Mars,24K Magic,6b8Be6ljOzmkOmFslEb23P,82,0du5cEVh5yTK9QJze8zA0C,['0du5cEVh5yTK9QJze8zA0C'],['Bruno Mars'],2016,pop,0.818,0.803,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97,audio_features,6b8Be6ljOzmkOmFslEb23P,spotify:track:6b8Be6ljOzmkOmFslEb23P,https://api.spotify.com/v1/tracks/6b8Be6ljOzmkOmFslEb23P,https://api.spotify.com/v1/audio-analysis/6b8Be6ljOzmkOmFslEb23P,225983,4
12146,小阿七,从前说,1GpbSYjurHKlxhcxCZ1Bqa,64,7tDLiRbNQalA5uvTpX2bKh,['7tDLiRbNQalA5uvTpX2bKh'],['小阿七'],2021,viral pop,0.616,0.69,4,-5.189,1,0.0338,0.671,0.0,0.368,0.446,115.966,audio_features,1GpbSYjurHKlxhcxCZ1Bqa,spotify:track:1GpbSYjurHKlxhcxCZ1Bqa,https://api.spotify.com/v1/tracks/1GpbSYjurHKlxhcxCZ1Bqa,https://api.spotify.com/v1/audio-analysis/1GpbSYjurHKlxhcxCZ1Bqa,251501,4
360,DJ Khaled,LET IT GO (feat. Justin Bieber & 21 Savage),1cEhrSF6EylAEqdhUGuNpX,74,0QHgL1lAIqAw0HtD7YldmP,"['0QHgL1lAIqAw0HtD7YldmP', '1URnnhqYAYcrqrcwql10ft', '1uNFoZAHBGtllmzznpCI3s']","['DJ Khaled', '21 Savage', 'Justin Bieber']",2021,dance pop,0.877,0.444,8,-7.547,1,0.172,0.24,0.0,0.169,0.658,129.06,audio_features,1cEhrSF6EylAEqdhUGuNpX,spotify:track:1cEhrSF6EylAEqdhUGuNpX,https://api.spotify.com/v1/tracks/1cEhrSF6EylAEqdhUGuNpX,https://api.spotify.com/v1/audio-analysis/1cEhrSF6EylAEqdhUGuNpX,165527,4
29691,Louis The Child,Breaking News (with RAYE),4kL66iksPrNaqzKYlzDgoa,55,7wg1qvie3KqDNQbAkTdbX0,"['7wg1qvie3KqDNQbAkTdbX0', '5KKpBU5eC2tJDzf0wmlRp2']","['Louis The Child', 'RAYE']",2018,tropical house,0.776,0.732,1,-5.516,1,0.265,0.0103,0.000446,0.242,0.422,121.057,audio_features,4kL66iksPrNaqzKYlzDgoa,spotify:track:4kL66iksPrNaqzKYlzDgoa,https://api.spotify.com/v1/tracks/4kL66iksPrNaqzKYlzDgoa,https://api.spotify.com/v1/audio-analysis/4kL66iksPrNaqzKYlzDgoa,213245,4
30109,The Carters,LOVEHAPPY,7szhY56rkD20Ai9AxJaicE,48,4fpTMHe34LC5t3h5ztK8qu,['4fpTMHe34LC5t3h5ztK8qu'],['The Carters'],2018,urban contemporary,0.65,0.906,0,-5.284,1,0.229,0.0113,0.0,0.166,0.579,81.994,audio_features,7szhY56rkD20Ai9AxJaicE,spotify:track:7szhY56rkD20Ai9AxJaicE,https://api.spotify.com/v1/tracks/7szhY56rkD20Ai9AxJaicE,https://api.spotify.com/v1/audio-analysis/7szhY56rkD20Ai9AxJaicE,229027,4
34947,King Lil G,Weed 4 the Low,46P5wJX0ma7dNqZkweoZ3p,36,6L3x3if9RVimruryD9LoFb,"['6L3x3if9RVimruryD9LoFb', '0zmPWfaaJqkI7f7QTotpdv', '0cbx0hVFtnEBVGVBExW09X']","['King Lil G', 'LA Gun Smoke', 'Self Provoked']",2015,latin hip hop,0.78,0.651,1,-7.592,1,0.278,0.127,0.0,0.228,0.205,117.918,audio_features,46P5wJX0ma7dNqZkweoZ3p,spotify:track:46P5wJX0ma7dNqZkweoZ3p,https://api.spotify.com/v1/tracks/46P5wJX0ma7dNqZkweoZ3p,https://api.spotify.com/v1/audio-analysis/46P5wJX0ma7dNqZkweoZ3p,222453,4
40928,Trap Capos,"Me Pelea (feat. Baby Rasta, Lito Kirino, Miky Woodz, Juhn & Jochy)",3nJPjp2Jo7qcaJM9woArsF,57,2pQAUIesBqfT87PaM1ijtk,"['2pQAUIesBqfT87PaM1ijtk', '3RtNN1VnooWEn3KQk03DUL', '0GgyFUpOyzWDRDqx8FCTDN', '68w2t0wbrGnxSIUHzWs5bt', '1pf0MPKfKdvS8J779mS1Ay', '2LmcxBak1alK1bf7d1beTr', '59lt6JPOV8EpBEUlwnHVCO']","['Trap Capos', 'Noriel', 'Baby Rasta', 'Lito Kirino', 'Miky Woodz', 'Juhn', 'Jochy']",2016,reggaeton flow,0.742,0.771,6,-7.68,0,0.11,0.328,0.0,0.0789,0.514,145.988,audio_features,3nJPjp2Jo7qcaJM9woArsF,spotify:track:3nJPjp2Jo7qcaJM9woArsF,https://api.spotify.com/v1/tracks/3nJPjp2Jo7qcaJM9woArsF,https://api.spotify.com/v1/audio-analysis/3nJPjp2Jo7qcaJM9woArsF,274240,4
31589,6LACK,Nonchalant,7c3K8ifIoaVZ2MSUuGo0Co,62,4IVAbR2w4JJNJDDRFP3E83,['4IVAbR2w4JJNJDDRFP3E83'],['6LACK'],2018,alternative r&b,0.565,0.386,11,-12.383,0,0.399,0.374,0.000189,0.131,0.0598,83.032,audio_features,7c3K8ifIoaVZ2MSUuGo0Co,spotify:track:7c3K8ifIoaVZ2MSUuGo0Co,https://api.spotify.com/v1/tracks/7c3K8ifIoaVZ2MSUuGo0Co,https://api.spotify.com/v1/audio-analysis/7c3K8ifIoaVZ2MSUuGo0Co,183265,4
15748,Rico Nasty,Money (feat. Flo Milli),2xo2fUrwrdOruV2zdNtWoP,65,2OaHYHb2XcFPvqL3VsyPzU,"['2OaHYHb2XcFPvqL3VsyPzU', '08PvCOlef4xdOr20jFSTPd']","['Rico Nasty', 'Flo Milli']",2021,pop,0.808,0.768,8,-4.813,0,0.0499,0.000605,0.0,0.372,0.554,124.011,audio_features,2xo2fUrwrdOruV2zdNtWoP,spotify:track:2xo2fUrwrdOruV2zdNtWoP,https://api.spotify.com/v1/tracks/2xo2fUrwrdOruV2zdNtWoP,https://api.spotify.com/v1/audio-analysis/2xo2fUrwrdOruV2zdNtWoP,150653,4
38660,Kane Brown,Thunder in the Rain,1A8s182NfOT6dOXjPsWfTn,55,3oSJ7TBVCWMDMiYjXNiCKE,['3oSJ7TBVCWMDMiYjXNiCKE'],['Kane Brown'],2016,contemporary country,0.549,0.877,6,-5.008,1,0.0317,0.000555,0.0,0.0969,0.377,110.963,audio_features,1A8s182NfOT6dOXjPsWfTn,spotify:track:1A8s182NfOT6dOXjPsWfTn,https://api.spotify.com/v1/tracks/1A8s182NfOT6dOXjPsWfTn,https://api.spotify.com/v1/audio-analysis/1A8s182NfOT6dOXjPsWfTn,164920,4
13408,Says'z,Ananas,0AFpDvHPQm45QkHf0u0TXk,54,2vCOfKQ7WFyWmuHbTz7OgG,['2vCOfKQ7WFyWmuHbTz7OgG'],"[""Says'z""]",2021,francoton,0.713,0.642,6,-7.397,1,0.407,0.493,0.00111,0.105,0.72,102.824,audio_features,0AFpDvHPQm45QkHf0u0TXk,spotify:track:0AFpDvHPQm45QkHf0u0TXk,https://api.spotify.com/v1/tracks/0AFpDvHPQm45QkHf0u0TXk,https://api.spotify.com/v1/audio-analysis/0AFpDvHPQm45QkHf0u0TXk,180299,4
51671,The Smashing Pumpkins,Ramona,6jGGjtEWjHHAeaXgBieOdf,41,40Yq4vzPs9VNUrIBG5Jr2i,['40Yq4vzPs9VNUrIBG5Jr2i'],['The Smashing Pumpkins'],2020,permanent wave,0.71,0.677,7,-8.186,0,0.0316,0.00805,0.0931,0.112,0.467,127.037,audio_features,6jGGjtEWjHHAeaXgBieOdf,spotify:track:6jGGjtEWjHHAeaXgBieOdf,https://api.spotify.com/v1/tracks/6jGGjtEWjHHAeaXgBieOdf,https://api.spotify.com/v1/audio-analysis/6jGGjtEWjHHAeaXgBieOdf,228160,4
46874,Traviezoz de la Zierra,Mi Gran Señora,0UF416DrKmckOBOtQQoLUM,53,1tX4Yf64m81Ju9THQiXAzn,['1tX4Yf64m81Ju9THQiXAzn'],['Traviezoz de la Zierra'],2017,nueva musica mexicana,0.609,0.37,2,-6.523,1,0.0438,0.611,0.0,0.0971,0.572,122.523,audio_features,0UF416DrKmckOBOtQQoLUM,spotify:track:0UF416DrKmckOBOtQQoLUM,https://api.spotify.com/v1/tracks/0UF416DrKmckOBOtQQoLUM,https://api.spotify.com/v1/audio-analysis/0UF416DrKmckOBOtQQoLUM,293303,3
22027,Peach Pit,Give Up Baby Go,6DIMM15oo3kxnCuVypaYGy,0,6fC2AcsQtd9h4BWELbbire,['6fC2AcsQtd9h4BWELbbire'],['Peach Pit'],2022,modern alternative rock,0.683,0.697,9,-6.703,1,0.025,0.169,2.46e-06,0.0527,0.591,96.729,audio_features,6DIMM15oo3kxnCuVypaYGy,spotify:track:6DIMM15oo3kxnCuVypaYGy,https://api.spotify.com/v1/tracks/6DIMM15oo3kxnCuVypaYGy,https://api.spotify.com/v1/audio-analysis/6DIMM15oo3kxnCuVypaYGy,257007,4
40031,Somos 3,Afuera Está Lloviendo,34qf4dBAU6zGHtvMErftDQ,46,25jjzq2pqzAFzK8jTXGgc6,['25jjzq2pqzAFzK8jTXGgc6'],['Somos 3'],2016,mexican pop,0.604,0.47,1,-5.758,1,0.0283,0.637,6.44e-05,0.102,0.319,124.932,audio_features,34qf4dBAU6zGHtvMErftDQ,spotify:track:34qf4dBAU6zGHtvMErftDQ,https://api.spotify.com/v1/tracks/34qf4dBAU6zGHtvMErftDQ,https://api.spotify.com/v1/audio-analysis/34qf4dBAU6zGHtvMErftDQ,196320,4
40594,Avatar,The Eagle has Landed,1mT7QoZBr3OWiqZPiYVSwd,50,4jpaXieuls7LVzG1uma5Rs,['4jpaXieuls7LVzG1uma5Rs'],['Avatar'],2016,metal,0.456,0.942,2,-6.513,1,0.0672,0.000745,0.00162,0.304,0.319,170.217,audio_features,1mT7QoZBr3OWiqZPiYVSwd,spotify:track:1mT7QoZBr3OWiqZPiYVSwd,https://api.spotify.com/v1/tracks/1mT7QoZBr3OWiqZPiYVSwd,https://api.spotify.com/v1/audio-analysis/1mT7QoZBr3OWiqZPiYVSwd,301677,4
30338,mxmtoon,cliché,2h3Q3wDxLNfBh0yX8d3jib,67,0HthCchcL0kVLHTr113Vk1,['0HthCchcL0kVLHTr113Vk1'],['mxmtoon'],2018,indie pop,0.541,0.208,1,-17.989,0,0.368,0.908,0.0,0.163,0.65,94.927,audio_features,2h3Q3wDxLNfBh0yX8d3jib,spotify:track:2h3Q3wDxLNfBh0yX8d3jib,https://api.spotify.com/v1/tracks/2h3Q3wDxLNfBh0yX8d3jib,https://api.spotify.com/v1/audio-analysis/2h3Q3wDxLNfBh0yX8d3jib,184272,4
17905,The Doobie Brothers,Listen to the Music,39gEKlJBkBKpccnSnhiU0E,1,39T6qqI0jDtSWWioX8eGJz,['39T6qqI0jDtSWWioX8eGJz'],['The Doobie Brothers'],2022,classic rock,0.643,0.526,1,-15.146,0,0.035,0.214,4.21e-06,0.069,0.88,105.922,audio_features,39gEKlJBkBKpccnSnhiU0E,spotify:track:39gEKlJBkBKpccnSnhiU0E,https://api.spotify.com/v1/tracks/39gEKlJBkBKpccnSnhiU0E,https://api.spotify.com/v1/audio-analysis/39gEKlJBkBKpccnSnhiU0E,227173,4
35338,Toby Keith,Rum Is the Reason,2Y9o2plHDMxKzbPTEah8Cu,48,2bA6fzP0lMAQ4kz6CF61w8,['2bA6fzP0lMAQ4kz6CF61w8'],['Toby Keith'],2015,country road,0.76,0.714,11,-6.268,1,0.0242,0.245,0.000332,0.29,0.93,107.492,audio_features,2Y9o2plHDMxKzbPTEah8Cu,spotify:track:2Y9o2plHDMxKzbPTEah8Cu,https://api.spotify.com/v1/tracks/2Y9o2plHDMxKzbPTEah8Cu,https://api.spotify.com/v1/audio-analysis/2Y9o2plHDMxKzbPTEah8Cu,197293,4
51825,Five Finger Death Punch,Death Punch Therapy (Bonus),5JipZ8qALcTrPoRRavAd1N,51,5t28BP42x2axFnqOOMg3CM,['5t28BP42x2axFnqOOMg3CM'],['Five Finger Death Punch'],2020,alternative metal,0.507,0.993,4,-3.964,1,0.104,8.06e-05,1.41e-05,0.282,0.467,153.966,audio_features,5JipZ8qALcTrPoRRavAd1N,spotify:track:5JipZ8qALcTrPoRRavAd1N,https://api.spotify.com/v1/tracks/5JipZ8qALcTrPoRRavAd1N,https://api.spotify.com/v1/audio-analysis/5JipZ8qALcTrPoRRavAd1N,188297,4
30290,Morgan Wallen,Happy Hour,2woGHWgrFfjXAgdUsitbqr,63,4oUHIQIBe0LHzYfvXNW4QM,['4oUHIQIBe0LHzYfvXNW4QM'],['Morgan Wallen'],2018,contemporary country,0.616,0.835,7,-4.277,1,0.0354,0.162,0.0,0.0977,0.8,97.96,audio_features,2woGHWgrFfjXAgdUsitbqr,spotify:track:2woGHWgrFfjXAgdUsitbqr,https://api.spotify.com/v1/tracks/2woGHWgrFfjXAgdUsitbqr,https://api.spotify.com/v1/audio-analysis/2woGHWgrFfjXAgdUsitbqr,199840,4
41598,Michael Bublé,Blue Christmas,5gPYm4laIMr60qoHHiXVDr,49,1GxkXlMwML1oSg5eLPiAz3,['1GxkXlMwML1oSg5eLPiAz3'],['Michael Bublé'],2021,adult standards,0.362,0.581,5,-5.879,1,0.0367,0.228,3.21e-05,0.204,0.378,86.311,audio_features,5gPYm4laIMr60qoHHiXVDr,spotify:track:5gPYm4laIMr60qoHHiXVDr,https://api.spotify.com/v1/tracks/5gPYm4laIMr60qoHHiXVDr,https://api.spotify.com/v1/audio-analysis/5gPYm4laIMr60qoHHiXVDr,223928,4
39538,Zé Neto & Cristiano,Eu Te Amo Sexta-Feira - Ao Vivo,0nkc1JH6yevXABXBcLwHo3,46,487N2T9nIPEHrlTZLL3SQs,['487N2T9nIPEHrlTZLL3SQs'],['Zé Neto & Cristiano'],2016,arrocha,0.564,0.874,5,-4.226,1,0.187,0.371,0.0,0.766,0.653,185.975,audio_features,0nkc1JH6yevXABXBcLwHo3,spotify:track:0nkc1JH6yevXABXBcLwHo3,https://api.spotify.com/v1/tracks/0nkc1JH6yevXABXBcLwHo3,https://api.spotify.com/v1/audio-analysis/0nkc1JH6yevXABXBcLwHo3,155479,4
2020,Faouzia,Hero,557Xkoud7EtdyjdyRkrhRy,67,5NhgsV7qPWHZqYEMKzbYvo,['5NhgsV7qPWHZqYEMKzbYvo'],['Faouzia'],2021,post-teen pop,0.735,0.689,8,-7.243,1,0.0297,0.0452,0.0,0.0635,0.392,128.082,audio_features,557Xkoud7EtdyjdyRkrhRy,spotify:track:557Xkoud7EtdyjdyRkrhRy,https://api.spotify.com/v1/tracks/557Xkoud7EtdyjdyRkrhRy,https://api.spotify.com/v1/audio-analysis/557Xkoud7EtdyjdyRkrhRy,174826,4
15860,Fresco Trey,Feel Good (feat. Lil Tjay),69FiPptnZd9ovg2tEJgBkN,67,6HgEIsWCHekTTfnbOGJa3g,"['6HgEIsWCHekTTfnbOGJa3g', '6jGMq4yGs7aQzuGsMgVgZR']","['Fresco Trey', 'Lil Tjay']",2021,pop,0.755,0.545,5,-7.017,0,0.129,0.251,0.0,0.117,0.517,90.004,audio_features,69FiPptnZd9ovg2tEJgBkN,spotify:track:69FiPptnZd9ovg2tEJgBkN,https://api.spotify.com/v1/tracks/69FiPptnZd9ovg2tEJgBkN,https://api.spotify.com/v1/audio-analysis/69FiPptnZd9ovg2tEJgBkN,150142,4
36983,Lana Del Rey,High By The Beach,7g3htkaLz4ETFn0cifwM3y,71,00FQb4jTyendYWaN8pK0wa,['00FQb4jTyendYWaN8pK0wa'],['Lana Del Rey'],2015,pop,0.536,0.486,11,-11.067,0,0.0346,0.244,0.00788,0.12,0.0968,131.988,audio_features,7g3htkaLz4ETFn0cifwM3y,spotify:track:7g3htkaLz4ETFn0cifwM3y,https://api.spotify.com/v1/tracks/7g3htkaLz4ETFn0cifwM3y,https://api.spotify.com/v1/audio-analysis/7g3htkaLz4ETFn0cifwM3y,257573,4
31373,Jigzaw,Kochanie,2SJRozkw9aavO118TEJOSa,62,3syirl4cAvDZRaPleyMyS9,['3syirl4cAvDZRaPleyMyS9'],['Jigzaw'],2018,german hip hop,0.693,0.664,4,-6.5,0,0.268,0.343,0.0,0.114,0.117,126.636,audio_features,2SJRozkw9aavO118TEJOSa,spotify:track:2SJRozkw9aavO118TEJOSa,https://api.spotify.com/v1/tracks/2SJRozkw9aavO118TEJOSa,https://api.spotify.com/v1/audio-analysis/2SJRozkw9aavO118TEJOSa,187160,4
39714,Kontra K,Kampfgeist 3,72ZqoUIkdDET4QN8DUqKJ6,54,4lDiJcOJ2GLCK6p9q5BgfK,['4lDiJcOJ2GLCK6p9q5BgfK'],['Kontra K'],2016,german hip hop,0.648,0.863,11,-6.443,1,0.182,0.0133,0.0,0.149,0.527,157.043,audio_features,72ZqoUIkdDET4QN8DUqKJ6,spotify:track:72ZqoUIkdDET4QN8DUqKJ6,https://api.spotify.com/v1/tracks/72ZqoUIkdDET4QN8DUqKJ6,https://api.spotify.com/v1/audio-analysis/72ZqoUIkdDET4QN8DUqKJ6,221760,4
46689,Kane Brown,Found You,4iLeL1aYGcQBsYcWIhXIUO,59,3oSJ7TBVCWMDMiYjXNiCKE,['3oSJ7TBVCWMDMiYjXNiCKE'],['Kane Brown'],2017,contemporary country,0.46,0.821,4,-5.333,0,0.0404,0.0528,0.0,0.0818,0.438,164.144,audio_features,4iLeL1aYGcQBsYcWIhXIUO,spotify:track:4iLeL1aYGcQBsYcWIhXIUO,https://api.spotify.com/v1/tracks/4iLeL1aYGcQBsYcWIhXIUO,https://api.spotify.com/v1/audio-analysis/4iLeL1aYGcQBsYcWIhXIUO,191733,4
40373,The Brook & The Bluff,Masks - Live,7f7dTzhIGE8OSJgHllxaCo,48,4dWtsQvuME6tCWFycaTvO7,['4dWtsQvuME6tCWFycaTvO7'],['The Brook & The Bluff'],2016,indie folk,0.663,0.323,6,-14.805,1,0.0326,0.741,0.00214,0.104,0.289,113.83,audio_features,7f7dTzhIGE8OSJgHllxaCo,spotify:track:7f7dTzhIGE8OSJgHllxaCo,https://api.spotify.com/v1/tracks/7f7dTzhIGE8OSJgHllxaCo,https://api.spotify.com/v1/audio-analysis/7f7dTzhIGE8OSJgHllxaCo,229996,4
54145,Bring Me The Horizon,Ludens,4xWirulal0kGikFE3WSU75,62,1Ffb6ejR6Fe5IamqA5oRUF,['1Ffb6ejR6Fe5IamqA5oRUF'],['Bring Me The Horizon'],2020,metal,0.294,0.679,8,-6.182,1,0.152,0.000551,5.13e-05,0.165,0.383,198.03,audio_features,4xWirulal0kGikFE3WSU75,spotify:track:4xWirulal0kGikFE3WSU75,https://api.spotify.com/v1/tracks/4xWirulal0kGikFE3WSU75,https://api.spotify.com/v1/audio-analysis/4xWirulal0kGikFE3WSU75,280152,3
42760,Lewis Capaldi,Lost On You,1E9SKznCB73scRW4tslxqO,43,4GNC7GD6oZMSxPGyXy4MNB,['4GNC7GD6oZMSxPGyXy4MNB'],['Lewis Capaldi'],2022,uk pop,0.555,0.279,10,-8.244,1,0.0563,0.881,0.0,0.0934,0.376,123.696,audio_features,1E9SKznCB73scRW4tslxqO,spotify:track:1E9SKznCB73scRW4tslxqO,https://api.spotify.com/v1/tracks/1E9SKznCB73scRW4tslxqO,https://api.spotify.com/v1/audio-analysis/1E9SKznCB73scRW4tslxqO,197173,4
